96f85a40de377f947fb3462581e2b35bbe4c45b1,Support customization of WebTestClient.Builder when using @SpringBootTest,EXTRACT_SUPER,EXTRACT_SUPER	{Interface WebTestClientBuilderCustomizer at spring-boot-project/spring-boot-test-autoconfigure/src/main/java/org/springframework/boot/test/autoconfigure/web/reactive/WebTestClientBuilderCustomizer.java:21}	{Interface WebTestClientBuilderCustomizer at spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/web/reactive/server/WebTestClientBuilderCustomizer.java:21}),spring-boot-project/spring-boot-test-autoconfigure/src/main/java/org/springframework/boot/test/autoconfigure/web/reactive/WebTestClientBuilderCustomizer.java:766:1259:766:1259 InterfaceDeclaration WebTestClientBuilderCustomizer,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/web/reactive/server/WebTestClientBuilderCustomizer.java:759:1213:759:1213 InterfaceDeclaration WebTestClientBuilderCustomizer
3c535e0de340a718d6cf0d863a6529b314a38f42,Add HealthContributor and refactor HealthEndpoint,EXTRACT_SUPER,EXTRACT_SUPER	{Interface HealthIndicator at spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/health/HealthIndicator.java:19}	{Interface HealthContributor at spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/health/HealthContributor.java:19}),spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/health/HealthIndicator.java:673:981:673:981 InterfaceDeclaration HealthIndicator,spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/health/HealthContributor.java:673:1075:673:1075 InterfaceDeclaration HealthContributor
099e188f9faff14e4b1292ef14e5539d53c6b891,Unify WebServerFactoryCustomizers,EXTRACT_SUPER,EXTRACT_SUPER	{Interface ConfigurableWebServerFactory at spring-boot/src/main/java/org/springframework/boot/web/server/ConfigurableWebServerFactory.java:22}	{Interface WebServerFactory at spring-boot/src/main/java/org/springframework/boot/web/server/WebServerFactory.java:19}),spring-boot/src/main/java/org/springframework/boot/web/server/ConfigurableWebServerFactory.java:720:2259:720:2259 InterfaceDeclaration ConfigurableWebServerFactory,spring-boot/src/main/java/org/springframework/boot/web/server/WebServerFactory.java:668:997:668:997 InterfaceDeclaration WebServerFactory
f331ac133f4648af298341fc6fcf76d901dd7bc4,Add reactive web server infrastructure,EXTRACT_SUPER,EXTRACT_SUPER	{Interface ConfigurableEmbeddedServletContainer at spring-boot/src/main/java/org/springframework/boot/context/embedded/ConfigurableEmbeddedServletContainer.java:32}	{Interface ConfigurableEmbeddedWebServer at spring-boot/src/main/java/org/springframework/boot/context/embedded/ConfigurableEmbeddedWebServer.java:25}),spring-boot/src/main/java/org/springframework/boot/context/embedded/ConfigurableEmbeddedServletContainer.java:1078:6138:1078:6138 InterfaceDeclaration ConfigurableEmbeddedServletContainer,spring-boot/src/main/java/org/springframework/boot/context/embedded/ConfigurableEmbeddedWebServer.java:845:2501:845:2501 InterfaceDeclaration ConfigurableEmbeddedWebServer
08ef5f4b1feb1033a5053a8d5bf6c439f2cf2db0,Make ErrorPageRegistry first class concern,EXTRACT_SUPER,EXTRACT_SUPER	{Interface ConfigurableEmbeddedServletContainer at spring-boot/src/main/java/org/springframework/boot/context/embedded/ConfigurableEmbeddedServletContainer.java:28}	{Interface ErrorPageRegistry at spring-boot/src/main/java/org/springframework/boot/web/servlet/ErrorPageRegistry.java:19}),spring-boot/src/main/java/org/springframework/boot/context/embedded/ConfigurableEmbeddedServletContainer.java:935:5941:935:5941 InterfaceDeclaration ConfigurableEmbeddedServletContainer,spring-boot/src/main/java/org/springframework/boot/web/servlet/ErrorPageRegistry.java:669:988:669:988 InterfaceDeclaration ErrorPageRegistry
aea18671c10658b449e4644d47092a953f9abb86,Restructure web related classes,EXTRACT_SUPER,EXTRACT_SUPER	{Interface ServletContextInitializer at spring-boot/src/main/java/org/springframework/boot/context/embedded/ServletContextInitializer.java:25}	{Interface ServletContextInitializer at spring-boot/src/main/java/org/springframework/boot/web/servlet/ServletContextInitializer.java:25}),spring-boot/src/main/java/org/springframework/boot/context/embedded/ServletContextInitializer.java:876:2028:876:2028 InterfaceDeclaration ServletContextInitializer,spring-boot/src/main/java/org/springframework/boot/web/servlet/ServletContextInitializer.java:871:2039:871:2039 InterfaceDeclaration ServletContextInitializer
03c56b4cf1ee190a164738090fdf2cb43f45da52,Split MetricWriter into 2 interfaces covering counters and gauges,EXTRACT_SUPER,EXTRACT_SUPER	{Interface MetricWriter at spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/writer/MetricWriter.java:21}	{Interface GaugeWriter at spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/writer/GaugeWriter.java:21}),spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/writer/MetricWriter.java:737:1415:737:1415 InterfaceDeclaration MetricWriter,spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/writer/GaugeWriter.java:737:963:737:963 InterfaceDeclaration GaugeWriter
03c56b4cf1ee190a164738090fdf2cb43f45da52,Split MetricWriter into 2 interfaces covering counters and gauges,EXTRACT_SUPER,EXTRACT_SUPER	{Interface MetricWriter at spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/writer/MetricWriter.java:21}	{Interface CounterWriter at spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/writer/CounterWriter.java:19}),spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/writer/MetricWriter.java:737:1415:737:1415 InterfaceDeclaration MetricWriter,spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/writer/CounterWriter.java:680:1406:680:1406 InterfaceDeclaration CounterWriter
9b982dabdbe337bffbe8523365726871f7373d7f,Restore dependency-tools API compatibility,EXTRACT_SUPER,EXTRACT_SUPER	{Interface ManagedDependencies at spring-boot-tools/spring-boot-dependency-tools/src/main/java/org/springframework/boot/dependency/tools/ManagedDependencies.java:21}	{Interface Dependencies at spring-boot-tools/spring-boot-dependency-tools/src/main/java/org/springframework/boot/dependency/tools/Dependencies.java:21}),spring-boot-tools/spring-boot-dependency-tools/src/main/java/org/springframework/boot/dependency/tools/ManagedDependencies.java:702:1587:702:1587 InterfaceDeclaration ManagedDependencies,spring-boot-tools/spring-boot-dependency-tools/src/main/java/org/springframework/boot/dependency/tools/Dependencies.java:702:1487:702:1487 InterfaceDeclaration Dependencies
ed2876e931fe84a27ff8d435c6428951ea68bfa5,Add a PrefixMetricWriter interface to cleanly separate write/read,EXTRACT_SUPER,EXTRACT_SUPER	{Interface MultiMetricRepository at spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/repository/MultiMetricRepository.java:24}	{Interface PrefixMetricWriter at spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/writer/PrefixMetricWriter.java:23}),spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/repository/MultiMetricRepository.java:846:1700:846:1700 InterfaceDeclaration MultiMetricRepository,spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/writer/PrefixMetricWriter.java:767:1364:767:1364 InterfaceDeclaration PrefixMetricWriter
