56cfd2b42b67a23834ca68f8d1faae520010a88a,Eliminate allocs - Matrix and Path buffers (#1892),EXTRACT,"EXTRACT	{Method translate(float[]) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:325}	{Method translate(float[], Matrix) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:361})",MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:7188:7608:7358:7607 MethodDeclaration translate(float[]),"MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:8540:9006:8771:9005 MethodDeclaration translate(float[], Matrix)"
56cfd2b42b67a23834ca68f8d1faae520010a88a,Eliminate allocs - Matrix and Path buffers (#1892),EXTRACT,"EXTRACT	{Method zoom(float, float, float, float) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:239}	{Method zoom(float, float, float, float, Matrix) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:264})","MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:5338:5729:5585:5728 MethodDeclaration zoom(float, float, float, float)","MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:6131:6342:6215:6341 MethodDeclaration zoom(float, float, float, float, Matrix)"
56cfd2b42b67a23834ca68f8d1faae520010a88a,Eliminate allocs - Matrix and Path buffers (#1892),EXTRACT,"EXTRACT	{Method zoomIn(float, float) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:191}	{Method zoomIn(float, float, Matrix) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:205})","MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:4386:4713:4573:4712 MethodDeclaration zoomIn(float, float)","MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:4669:4853:4727:4852 MethodDeclaration zoomIn(float, float, Matrix)"
f86c1632a7b9d6eed6dbc8e2f1357c65b7b90359,Eliminate allocs - MPPointF replace PointF (#1892),EXTRACT,"EXTRACT	{Method getPosition(PointF, float, float) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:399}	{Method getPosition(MPPointF, float, float, MPPointF) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:416})","MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:12295:12859:12665:12858 MethodDeclaration getPosition(PointF, float, float)","MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:12840:13111:12935:13110 MethodDeclaration getPosition(MPPointF, float, float, MPPointF)"
fcf26aa6adc44fff8d1700835690d400469ee84c,Eliminate allocs - PointD pooling (#1892),EXTRACT,"EXTRACT	{Method getValuesByTouchPoint(float, float) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/Transformer.java:357}	{Method getValuesByTouchPoint(float, float, PointD) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/Transformer.java:375})","MPChartLib/src/main/java/com/github/mikephil/charting/utils/Transformer.java:9831:10439:10212:10438 MethodDeclaration getValuesByTouchPoint(float, float)","MPChartLib/src/main/java/com/github/mikephil/charting/utils/Transformer.java:10385:10628:10457:10627 MethodDeclaration getValuesByTouchPoint(float, float, PointD)"
d299546ebdfc0cb4d186f0d7ee9fb7564fa45fa7,Eliminate allocs - FSize pooling (#1892),EXTRACT,"EXTRACT	{Method calcTextSize(Paint, String) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:175}	{Method calcTextSize(Paint, String, FSize) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:191})","MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:5931:6358:6209:6357 MethodDeclaration calcTextSize(Paint, String)","MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:6411:6945:6764:6944 MethodDeclaration calcTextSize(Paint, String, FSize)"
f345d164ce4f6a6bceb40b78b1ca8f607ce8d8e6,Fix issue related to horizontal dashed grid lines #1756,EXTRACT,"EXTRACT	{Method renderGridLines(Canvas) at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/XAxisRenderer.java:217}	{Method drawGridLine(Canvas, float, float, Path) at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/XAxisRenderer.java:248})",MPChartLib/src/main/java/com/github/mikephil/charting/renderer/XAxisRenderer.java:7535:8732:7588:8731 MethodDeclaration renderGridLines(Canvas),"MPChartLib/src/main/java/com/github/mikephil/charting/renderer/XAxisRenderer.java:8410:8961:8662:8960 MethodDeclaration drawGridLine(Canvas, float, float, Path)"
f345d164ce4f6a6bceb40b78b1ca8f607ce8d8e6,Fix issue related to horizontal dashed grid lines #1756,EXTRACT,EXTRACT	{Method renderGridLines(Canvas) at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/XAxisRenderer.java:217}	{Method setupGridPaint() at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/XAxisRenderer.java:36}),MPChartLib/src/main/java/com/github/mikephil/charting/renderer/XAxisRenderer.java:7535:8732:7588:8731 MethodDeclaration renderGridLines(Canvas),MPChartLib/src/main/java/com/github/mikephil/charting/renderer/XAxisRenderer.java:1135:1354:1168:1353 MethodDeclaration setupGridPaint()
82d5fde6f2e8fc7ef1f90257de3671bac6d2d544,Add feature that allows different styling for value and entry labels (former slice-text),EXTRACT,"EXTRACT	{Method drawValues(Canvas) at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/PieChartRenderer.java:367}	{Method drawEntryLabel(Canvas, String, float, float) at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/PieChartRenderer.java:586})",MPChartLib/src/main/java/com/github/mikephil/charting/renderer/PieChartRenderer.java:14316:23089:14364:23088 MethodDeclaration drawValues(Canvas),"MPChartLib/src/main/java/com/github/mikephil/charting/renderer/PieChartRenderer.java:23240:23517:23459:23516 MethodDeclaration drawEntryLabel(Canvas, String, float, float)"
8a6139b1fbe77f875a900158087128f691d8a2e9,Fixes related to DefaultValueFormatter #1809,EXTRACT,EXTRACT	{Method new(int) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/DefaultValueFormatter.java:20}	{Method setup(int) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/DefaultValueFormatter.java:34}),MPChartLib/src/main/java/com/github/mikephil/charting/formatter/DefaultValueFormatter.java:535:972:713:971 MethodDeclaration new(int),MPChartLib/src/main/java/com/github/mikephil/charting/formatter/DefaultValueFormatter.java:794:1235:937:1234 MethodDeclaration setup(int)
