e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|RENAME|RENAME	{Method getFormattedValue(float, Entry, int, ViewPortHandler) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/StackedValueFormatter.java:51}	{Method getBarStackedLabel(float, BarEntry) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/StackedValueFormatter.java:49})|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/StackedValueFormatter.java:1519:2297:1643:2296 MethodDeclaration getFormattedValue(float, Entry, int, ViewPortHandler)|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/StackedValueFormatter.java:1400:2041:1477:2040 MethodDeclaration getBarStackedLabel(float, BarEntry)
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|CHANGE_SIGNATURE|CHANGE_SIGNATURE	{Method getFormattedValue(float, AxisBase) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/PercentFormatter.java:41}	{Method getFormattedValue(float) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/PercentFormatter.java:30})|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/PercentFormatter.java:1024:1150:1099:1149 MethodDeclaration getFormattedValue(float, AxisBase)|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/PercentFormatter.java:749:860:809:859 MethodDeclaration getFormattedValue(float)
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|CHANGE_SIGNATURE|CHANGE_SIGNATURE	{Method getFormattedValue(float, Entry, int, ViewPortHandler) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/DefaultValueFormatter.java:54}	{Method getFormattedValue(float) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/DefaultValueFormatter.java:50})|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/DefaultValueFormatter.java:1242:1514:1366:1513 MethodDeclaration getFormattedValue(float, Entry, int, ViewPortHandler)|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/DefaultValueFormatter.java:1129:1337:1189:1336 MethodDeclaration getFormattedValue(float)
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|CHANGE_SIGNATURE|CHANGE_SIGNATURE	{Method getFormattedValue(float, AxisBase) at MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/custom/DayAxisValueFormatter.java:23}	{Method getFormattedValue(float) at MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/custom/DayAxisValueFormatter.java:22})|MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/custom/DayAxisValueFormatter.java:651:1957:726:1956 MethodDeclaration getFormattedValue(float, AxisBase)|MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/custom/DayAxisValueFormatter.java:581:1872:641:1871 MethodDeclaration getFormattedValue(float)
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|EXTRACT_SUPER|EXTRACT_SUPER	{Class PercentFormatter at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/PercentFormatter.java:10}	{Class ValueFormatter at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:12})|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/PercentFormatter.java:248:1213:248:1213 ClassDeclaration PercentFormatter|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:477:4805:477:4805 ClassDeclaration ValueFormatter
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|EXTRACT_MOVE|EXTRACT_MOVE	{Method drawValues(Canvas) at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/CandleStickChartRenderer.java:255}	{Method getCandleLabel(CandleEntry) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:127})|MPChartLib/src/main/java/com/github/mikephil/charting/renderer/CandleStickChartRenderer.java:9623:12361:9671:12360 MethodDeclaration drawValues(Canvas)|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:4486:4802:4739:4801 MethodDeclaration getCandleLabel(CandleEntry)
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|CHANGE_SIGNATURE|CHANGE_SIGNATURE	{Method getFormattedValue(float, Entry, int, ViewPortHandler) at MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/custom/MyValueFormatter.java:18}	{Method getFormattedValue(float) at MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/custom/MyValueFormatter.java:20})|MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/custom/MyValueFormatter.java:459:634:583:633 MethodDeclaration getFormattedValue(float, Entry, int, ViewPortHandler)|MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/custom/MyValueFormatter.java:528:641:588:640 MethodDeclaration getFormattedValue(float)
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|CHANGE_SIGNATURE|CHANGE_SIGNATURE	{Method getFormattedValue(float, AxisBase) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/IndexAxisValueFormatter.java:47}	{Method getFormattedValue(float) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/IndexAxisValueFormatter.java:40})|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/IndexAxisValueFormatter.java:1202:1434:1263:1433 MethodDeclaration getFormattedValue(float, AxisBase)|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/IndexAxisValueFormatter.java:971:1202:1031:1201 MethodDeclaration getFormattedValue(float)
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|CHANGE_SIGNATURE|CHANGE_SIGNATURE	{Method getFormattedValue(float, AxisBase) at MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java:260}	{Method getFormattedValue(float) at MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java:249})|MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java:9547:9694:9626:9693 MethodDeclaration getFormattedValue(float, AxisBase)|MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java:9078:9210:9142:9209 MethodDeclaration getFormattedValue(float)
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|CHANGE_SIGNATURE|CHANGE_SIGNATURE	{Method getFormattedValue(float, AxisBase) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/DefaultAxisValueFormatter.java:42}	{Method getFormattedValue(float) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/DefaultAxisValueFormatter.java:40})|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/DefaultAxisValueFormatter.java:929:1107:1004:1106 MethodDeclaration getFormattedValue(float, AxisBase)|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/DefaultAxisValueFormatter.java:859:1022:919:1021 MethodDeclaration getFormattedValue(float)
